avgIDF,maxIDF,stdIDF,avgICTF,maxICTF,stdICTF,avgEntropy,maxEntropy,medianEntropy,stdEntropy,QS,SCS,sumSCQ,avgSCQ,maxSCQ,avgVAR,sumVAR,maxVAR,avgPMI,maxPMI,HS,PA,qclass
0.389468,0.919255,0.180865,0.021735,0.5,0.085634,-0.055249,0,0,0.150417,0.137233,1274.351245,196.514208,2.729364,3.592364,2.742088,197.430331,95.180982,0,0,0.551561,1830.192441,0
0.33995,1,0.145313,0.007807,0.5,0.053523,0,0,0,0,0,560.217314,237.161681,2.695019,4.051457,0,0,0,0,0,0.519919,2554.301283,0
0.399248,1,0.214901,0.057234,1,0.235295,0,0,0,0,0,7135.017066,49.074471,2.726359,3.72389,0,0,0,0,0,0.469951,446.369456,0
0.479172,1,0.223475,0.06482,1,0.182628,0,0,0,0,0,9612.378164,126.435194,2.748591,3.753912,0,0,0,0,0,0.522493,3683.373706,0
0.372588,1,0.228996,0.02091,1,0.105424,-0.174354,0,0,0.24762,0.976378,2454.869417,465.416766,2.48886,4.063527,4.563952,853.459016,80.777595,0.006407,17.534347,0.493363,1683.614052,0
0.384772,0.692774,0.20081,0.003588,0.025641,0.00591,0,0,0,0,0,444.71055,78.082135,2.788648,5.768564,0,0,0,0,0,0.508452,5215.837819,0
0.421294,0.919255,0.193645,0.0172,0.5,0.079782,0,0,0,0,0,1225.004939,111.203445,2.85137,4.098963,0,0,0,0,0,0.476657,685.814425,0
0.351188,0.791329,0.169484,0.008486,0.166667,0.02951,0,0,0,0,0,1064.643371,186.189721,2.585968,4.293293,0,0,0,0,0,0.50544,282.468339,1
0.567696,0.872031,0.255578,0.085003,0.333333,0.127832,0,0,0,0,0,105307.747399,89.890969,2.643852,3.626176,0,0,0,0,0,0.590423,1199.89192,0
0.407928,1,0.218367,0.038506,1,0.148069,0,0,0,0,0,4330.661215,329.072713,2.653812,3.584474,0,0,0,0,0,0.478817,2210.890218,0
0.410838,0.838531,0.186894,0.019708,0.2,0.057008,-0.09686,0,0,0.211261,0.066179,14495.472956,122.593075,2.724291,3.558857,0.80968,36.435619,11.063027,0,0,0.517367,1574.701669,0
0.38397,0.872031,0.131763,0.005981,0.166667,0.025544,0,0,0,0,0,766.126534,196.484172,2.977033,3.826606,0,0,0,0,0,0.514439,474.950627,0
0.384713,0.812552,0.255384,0.011552,0.166667,0.029798,-0.064458,0,0,0.122381,0.005812,7524.320192,86.38279,2.399522,3.613449,1.019752,36.711078,6.078436,0.024341,15.334853,0.54676,615.184618,0
0.418077,1,0.230252,0.037786,1,0.137852,0,0,0,0,0,3875.324516,376.397784,2.650689,4.472194,0,0,0,0,0,0.471212,350.492076,0
0.391507,1,0.19014,0.02011,1,0.119779,0,0,0,0,0,1501.434532,195.03506,2.746973,3.775594,0,0,0,0,0,0.494612,1862.419616,0
0.360741,0.663578,0.138757,0.004066,0.027027,0.007967,0,0,0,0,0,1068.019338,87.277577,2.727424,3.595472,0,0,0,0,0,0.526058,500.700034,1
0.436828,1,0.239644,0.037682,0.5,0.099813,0,0,0,0,0,4841.121269,209.226667,2.615333,3.753912,0,0,0,0,0,0.476973,3757.699826,1
0.424295,0.872031,0.195896,0.020492,0.333333,0.055768,0,0,0,0,0,3707.967452,163.521082,2.771544,3.701085,0,0,0,0,0,0.482975,1097.493534,1
0.357899,1,0.200936,0.033596,1,0.161186,0,0,0,0,0,3896.479348,200.400524,2.569237,3.713239,0,0,0,0,0,0.553152,385.195573,0
0.459795,0.791329,0.178209,0.009756,0.090909,0.019711,0,0,0,0,0,1470.963826,241.96951,3.062905,4.106633,0,0,0,0,0,0.425385,455.5564,1
0.386666,1,0.217498,0.028611,1,0.137907,-0.001997,0,0,0.020752,0.001687,2834.945962,275.816618,2.553858,4.547387,0.025194,2.720932,2.720932,0,0,0.479966,320.526922,1
0.392634,0.872031,0.17917,0.004653,0.1,0.015886,0,0,0,0,0,1038.12061,225.821605,2.895149,4.032073,0,0,0,0,0,0.516214,891.060299,0
0.358881,0.616528,0.12084,0.00122,0.009709,0.001847,0,0,0,0,0,122.085879,111.125098,2.924345,3.862739,0,0,0,0,0,0.534227,1901.120396,0
0.317298,1,0.197152,0.013776,1,0.105945,0,0,0,0,0,547.223161,209.723546,2.356444,3.98835,0,0,0,0,0,0.493086,1386.737301,1
0.512492,1,0.249701,0.052942,1,0.160673,0,0,0,0,0,15973.778755,132.333093,2.756939,3.768279,0,0,0,0,0,0.54769,600.043178,0
0.362535,0.731894,0.192332,0.003799,0.052632,0.009917,0,0,0,0,0,1095.593286,159.196428,2.698245,3.861959,0,0,0,0,0,0.503367,1458.186524,1
0.408052,0.919255,0.20894,0.034777,0.5,0.108271,0,0,0,0,0,5305.208203,116.953944,2.658044,3.623272,0,0,0,0,0,0.434387,846.906807,1
0.367897,0.872031,0.154407,0.006492,0.25,0.029763,0,0,0,0,0,587.388921,214.150055,2.855334,4.051457,0,0,0,0,0,0.468709,9.664078,1
0.410972,1,0.224126,0.048565,0.5,0.144689,0,0,0,0,0,10283.895412,116.771643,2.653901,3.967858,0,0,0,0,0,0.461748,1021.450755,0
0.433247,1,0.204427,0.018301,0.333333,0.053858,0,0,0,0,0,1042.18489,138.833279,2.833332,3.750864,0,0,0,0,0,0.5095,613.20587,0
0.368367,0.635124,0.135002,0.002058,0.018868,0.003685,0,0,0,0,0,551.52395,161.868878,2.839805,4.225158,0,0,0,0,0,0.517618,889.256899,0
0.495499,1,0.265961,0.087725,1,0.224615,0,0,0,0,0,4806.193935,115.999878,2.468083,3.715704,0,0,0,0,0,0.462595,1060.827151,0
0.435981,1,0.231974,0.03784,0.5,0.10909,0,0,0,0,0,3754.417816,184.634682,2.715216,3.626176,0,0,0,0,0,0.524689,285.586154,0
0.411998,1,0.220327,0.053992,1,0.21203,0,0,0,0,0,5588.145183,221.080139,2.600943,3.613449,0,0,0,0,0,0.470377,452.416002,0
0.327542,0.710693,0.168339,0.00251,0.027027,0.006338,0,0,0,0,0,530.664115,176.239301,2.591754,3.847584,0,0,0,0,0,0.495695,2235.09286,0
0.384614,1,0.215164,0.020236,0.5,0.089618,0,0,0,0,0,2827.564612,161.894225,2.654004,3.626176,0,0,0,0,0,0.471414,536.386623,0
0.336937,1,0.166094,0.020326,1,0.126792,0,0,0,0,0,1517.811993,326.776568,2.593465,4.224802,0,0,0,0,0,0.510844,117.559475,1
0.467215,1,0.252089,0.090179,1,0.249576,0,0,0,0,0,11852.564339,180.613039,2.695717,4.472194,0,0,0,0,0,0.480741,1783.256857,1
0.436954,1,0.259676,0.089002,1,0.259915,-0.006829,0,0,0.064064,0.041432,17832.360307,220.874036,2.509932,3.753912,0.102335,9.005514,9.005514,0,0,0.499544,1423.915163,1
0.424112,0.919255,0.213064,0.018099,0.2,0.046006,0,0,0,0,0,1988.497248,243.111381,2.731589,4.048732,0,0,0,0,0,0.499104,302.623364,0
0.338462,0.812552,0.146909,0.003555,0.166667,0.02016,-0.037795,0,0,0.137889,0.07874,323.060615,184.76497,2.717132,4.215485,11.746178,798.740133,391.314441,0,0,0.547996,734.166951,0
0.376242,0.919255,0.221597,0.025733,0.25,0.066809,0,0,0,0,0,6216.764996,62.065618,2.586067,3.449697,0,0,0,0,0,0.492283,380.480015,1
0.34707,0.773389,0.187672,0.005385,0.05,0.013893,0,0,0,0,0,840.029348,158.578886,2.642981,4.605221,0,0,0,0,0,0.525033,1007.543994,1
0.435515,1,0.207323,0.044425,1,0.181034,0,0,0,0,0,5483.764647,209.62938,2.871635,4.413658,0,0,0,0,0,0.510912,1106.116266,1
0.352919,1,0.204724,0.034918,1,0.160383,0,0,0,0,0,3839.073938,206.079354,2.54419,4.413658,0,0,0,0,0,0.490125,1243.714486,0
0.330514,0.919255,0.221979,0.011994,0.25,0.043328,-0.004012,0,0,0.020566,0.001125,1901.041897,180.4224,2.373979,3.826606,0.208478,15.844297,5.281432,0,0,0.533011,2020.210944,0
0.401855,1,0.23836,0.056859,1,0.19665,-0.004655,0,0,0.024185,0.00075,9323.50226,136.188525,2.476155,3.509018,0,0,0,0,0,0.563543,2586.381171,0
0.384126,1,0.215578,0.020207,1,0.099795,0,0,0,0,0,1633.404295,287.82239,2.569843,4.547387,0,0,0,0,0,0.483066,289.868299,0
0.478743,1,0.265145,0.059473,1,0.189496,0,0,0,0,0,4863.763628,74.60534,2.572598,3.73667,0,0,0,0,0,0.450059,1717.120123,0
0.374092,1,0.208604,0.04225,1,0.186451,-0.077473,0,0,0.166071,0.065242,6233.385458,147.65712,2.590476,3.713239,2.894826,165.005082,30.652,0,0,0.587399,286.915607,0
0.386731,0.919255,0.24936,0.019204,0.25,0.051725,0,0,0,0,0,1679.304367,70.842388,2.442841,4.19046,0,0,0,0,0,0.527878,34.752374,0
0.369624,1,0.240753,0.05234,1,0.186191,0,0,0,0,0,9320.471426,150.239578,2.462944,3.806906,0,0,0,0,0,0.500712,732.964632,0
0.34891,0.919255,0.177437,0.024722,0.5,0.106241,0,0,0,0,0,2986.639848,56.281629,2.558256,3.595472,0,0,0,0,0,0.487306,196.294231,0
0.308523,0.5407,0.13009,0.000807,0.006173,0.001403,0,0,0,0,0,116.732285,50.098599,2.636768,4.547387,0,0,0,0,0,0.525994,1608.647341,0
0.375401,1,0.153893,0.022689,1,0.138501,-0.018159,0,0,0.100132,0.074991,1317.614041,148.57379,2.857188,3.753912,0.064198,3.33831,3.238482,0,0,0.528336,1555.140886,1
0.361305,0.812552,0.207928,0.005171,0.043478,0.010883,0,0,0,0,0,1977.902989,210.921171,2.572209,3.768279,0,0,0,0,0,0.527367,2885.461904,0
0.423872,0.684757,0.251335,0.010961,0.032258,0.012861,0,0,0,0,0,7706.914584,34.664463,2.476033,3.321172,0,0,0,0,0,0.475861,659.397704,1
0.331928,0.744149,0.135642,0.002108,0.043478,0.006443,0,0,0,0,0,304.880392,133.258638,2.665173,3.609902,0,0,0,0,0,0.517997,481.266982,0
0.384432,0.838531,0.169692,0.012881,0.2,0.0461,0,0,0,0,0,5940.399041,194.702524,2.742289,3.613449,0,0,0,0,0,0.465606,424.970357,0
0.377854,1,0.185835,0.050011,1,0.217816,0,0,0,0,0,10716.43709,113.429893,2.766583,3.73667,0,0,0,0,0,0.500736,379.079637,0
0.535438,1,0.262053,0.123993,1,0.306791,0,0,0,0,0,72444.70483,79.607778,2.745096,4.19046,0,0,0,0,0,0.527093,2329.408627,0
0.424969,1,0.2173,0.065353,1,0.249303,0,0,0,0,0,9280.201714,44.032267,2.752017,3.753912,0,0,0,0,0,0.493316,620.039525,0
0.389714,0.919255,0.194726,0.028669,0.5,0.102235,0,0,0,0,0,2702.819516,258.914735,2.669224,3.620532,0,0,0,0,0,0.515615,1400.11459,0
0.399246,0.872031,0.23729,0.016381,0.25,0.044259,0,0,0,0,0,944.050931,151.598012,2.526634,3.806414,0,0,0,0,0,0.458639,706.552724,0
0.317281,0.812552,0.184112,0.005801,0.166667,0.022757,-0.033657,0,0,0.115188,0.057368,530.930742,143.017568,2.424027,3.866828,0.42261,24.933971,9.237668,0,0,0.489121,628.804726,0
0.411606,1,0.247138,0.061539,1,0.210691,0,0,0,0,0,10033.719067,136.591748,2.577203,4.35216,0,0,0,0,0,0.516279,772.402915,1
0.415565,1,0.224917,0.05266,1,0.199241,0,0,0,0,0,15474.434585,261.865451,2.645106,4.553909,0,0,0,0,0,0.454615,1269.439088,0
0.45563,0.872031,0.149804,0.013201,0.25,0.042303,0,0,0,0,0,1083.326405,106.566975,2.960194,3.556156,0,0,0,0,0,0.491465,288.441987,0
0.366523,0.791329,0.134153,0.005653,0.142857,0.02439,-0.040957,0,0,0.133637,0.021185,715.758385,96.276793,2.83167,3.506494,2.607042,88.639414,29.546471,0,0,0.499854,977.383092,0
0.357373,1,0.256197,0.038771,1,0.150189,0,0,0,0,0,3788.29766,244.473003,2.222482,4.051457,0,0,0,0,0,0.49888,437.419063,0
0.36322,1,0.17165,0.018709,1,0.117431,0,0,0,0,0.000187,916.495944,197.575097,2.669934,3.753912,0,0,0,0,0,0.521667,718.142967,0
0.37159,0.701388,0.149541,0.00381,0.032258,0.007351,-0.025725,0,0,0.106797,0.026997,403.461351,185.924743,2.774996,4.163443,2.12273,142.222892,128.688182,0,0,0.528552,1169.519863,0
0.428601,1,0.267994,0.041984,1,0.144014,-0.018043,0,0,0.064784,0.007687,10721.957732,136.314891,2.52435,4.35216,0.110489,5.966406,3.857002,0,0,0.537487,3185.50468,0
0.336361,1,0.220072,0.015818,1,0.099523,0,0,0,0,0,851.083375,240.094504,2.353868,4.293293,0,0,0,0,0,0.487771,1703.060634,1
0.404279,0.872031,0.203638,0.009813,0.2,0.026915,0,0,0,0,0,866.448776,263.714137,2.835636,4.472194,0,0,0,0,0,0.537263,3049.439747,0
0.397592,0.919255,0.195235,0.015948,0.5,0.07693,-0.007833,0,0,0.071365,0.076678,1798.411296,228.307766,2.750696,4.098963,0.038427,3.189423,3.189423,0,0,0.471064,93.33008,0
0.361252,0.919255,0.199464,0.019741,0.5,0.07801,0,0,0,0,0,995.787572,124.015745,2.530934,3.564491,0,0,0,0,0,0.445791,316.487466,0
0.39048,1,0.286851,0.046864,1,0.145189,0,0,0,0,0,6247.848494,325.648538,2.200328,4.293293,0,0,0,0,0,0.509692,985.319971,0
0.385129,0.838531,0.185184,0.016689,0.25,0.057742,-0.007641,0,0,0.045848,0.003562,3855.044506,98.816819,2.744912,4.293293,0.2117,7.621184,7.621184,0,0,0.474538,993.588092,1
0.396778,0.692774,0.125301,0.004851,0.032258,0.009851,0,0,0,0,0,699.211859,56.361254,2.966382,4.547387,0,0,0,0,0,0.603359,4.438883,0
0.364414,1,0.222582,0.025338,1,0.125769,0,0,0,0,0,1290.825047,161.653758,2.449299,3.642816,0,0,0,0,0,0.486145,1343.044641,1
0.360404,0.692774,0.194333,0.005741,0.043478,0.011394,0,0,0,0,0,2921.447148,94.619218,2.628312,3.530917,0,0,0,0,0,0.53766,2795.013768,1
0.48935,1,0.300833,0.079394,1,0.20932,0,0,0,0,0,14108.554952,179.741707,2.396556,3.862739,0,0,0,0,0,0.499531,411.919148,0
0.341601,0.701388,0.154967,0.00251,0.029412,0.006261,0,0,0,0,0,459.742194,147.852818,2.688233,3.623272,0,0,0,0,0,0.554933,295.352723,0
0.380043,1,0.198451,0.044695,1,0.191724,0,0,0,0,0,7262.018343,142.682983,2.642277,3.753912,0,0,0,0,0,0.532046,772.433935,0
0.351811,0.919255,0.210342,0.028135,0.5,0.098036,0,0,0,0,0,4221.928657,92.163013,2.490892,3.753912,0,0,0,0,0,0.501338,2731.483887,0
0.359847,1,0.18629,0.043666,1,0.203805,0,0,0,0,0,8157.684958,126.359763,2.688506,3.73667,0,0,0,0,0,0.50082,1731.897007,1
0.408203,0.872031,0.186809,0.014639,0.25,0.048911,0,0,0,0,0,1335.292843,77.89338,2.88494,4.547387,0,0,0,0,0,0.521138,243.004492,1
0.307244,1,0.244236,0.046905,1,0.212897,0,0,0,0,0,4832.362702,46.482489,2.11284,3.612049,0,0,0,0,0,0.500237,237.658345,0
0.382512,0.838531,0.1589,0.013733,0.25,0.046082,0,0,0,0,0,694.293013,190.174533,2.796684,3.967858,0,0,0,0,0,0.541267,2902.411457,1
0.343164,0.812552,0.142069,0.006474,0.166667,0.025775,-0.072271,0,0,0.204175,0.100487,924.781333,114.743116,2.607798,3.643649,1.247027,54.86921,10.973842,0,0,0.589263,179.112828,0
0.327331,0.56537,0.15214,0.001746,0.008929,0.002714,0,0,0,0,0,643.911052,48.992498,2.578553,3.826606,0,0,0,0,0,0.458461,715.120979,1
0.425311,0.812552,0.2032,0.008686,0.045455,0.013995,0,0,0,0,0,5861.421568,251.323556,2.792484,3.612049,0,0,0,0,0,0.470052,4157.408642,1
0.405417,1,0.281531,0.104782,1,0.291081,0,0,0,0,0,39267.921,149.161075,2.294786,4.215485,0,0,0,0,0,0.537107,2217.673157,0
0.30591,0.6573,0.177889,0.001941,0.019608,0.004469,0,0,0,0,0,203.677175,75.147105,2.4241,3.859342,0,0,0,0,0,0.458111,63.403282,0
0.432789,0.872031,0.187306,0.021766,0.333333,0.068414,0,0,0,0,0,2257.653244,75.453244,2.902048,3.565854,0,0,0,0,0,0.566763,769.876625,0
0.366576,0.919255,0.227667,0.028385,0.5,0.098695,0,0,0,0,0,1174.77653,140.570432,2.423628,3.701085,0,0,0,0,0,0.485769,5442.248285,1
0.369501,1,0.247343,0.02818,1,0.153875,-0.006561,0,0,0.042517,0.003,1972.999379,101.578693,2.41854,4.048732,0.770273,32.351473,32.351473,0,0,0.532572,2217.152248,1
0.389413,0.812552,0.215293,0.006382,0.043478,0.012363,0,0,0,0,0,2888.897281,116.949972,2.657954,3.768279,0,0,0,0,0,0.527981,3827.689669,1
0.331567,0.710693,0.187654,0.002645,0.019231,0.005279,0,0,0,0,0,334.205648,150.720559,2.554586,3.862739,0,0,0,0,0,0.452309,1175.855402,0
0.362415,0.812552,0.148571,0.004415,0.066667,0.014249,0,0,0,0,0,907.736333,121.548719,2.826714,4.051457,0,0,0,0,0,0.435069,935.573577,0
0.394862,1,0.232644,0.041334,1,0.149659,0,0,0,0,0,4920.727287,247.630473,2.552891,3.826606,0,0,0,0,0,0.54417,622.573415,0
0.465269,1,0.251514,0.049779,1,0.165839,0,0,0,0,0,3562.102014,198.475688,2.611522,3.814219,0,0,0,0,0,0.524829,2371.258191,0
0.427883,0.872031,0.167118,0.011331,0.25,0.038671,0,0,0,0,0,1335.900575,247.093601,2.873181,4.225158,0,0,0,0,0,0.484759,2215.583835,0
0.402889,0.919255,0.228735,0.022049,0.25,0.057574,0,0,0,0,0,3107.732779,298.639229,2.596863,4.293293,0,0,0,0,0,0.399859,2474.375213,1
0.392124,0.773389,0.16156,0.005985,0.083333,0.015505,-0.006809,0,0,0.052739,0.007499,792.114278,167.273665,2.787894,3.962805,0.005652,0.339097,0.339097,0,0,0.476809,3544.963258,0
0.413175,1,0.203792,0.047819,1,0.205498,0,0,0,0,0,4725.356308,250.700773,2.754954,3.679993,0,0,0,0,0,0.516648,102.791606,0
0.428291,0.872031,0.20235,0.020181,0.333333,0.055579,0,0,0,0,0,3634.327094,149.931364,2.776507,3.701085,0,0,0,0,0,0.481446,419.31085,0
0.370598,0.872031,0.210643,0.024058,0.333333,0.078024,0,0,0,0,0,2998.845916,180.175337,2.537681,4.413658,0,0,0,0,0,0.51117,3451.811746,1
0.383787,0.692774,0.210103,0.006696,0.032258,0.010636,-0.080008,0,0,0.134092,0.042745,3946.66953,81.574938,2.63145,4.182246,6.669161,206.743999,106.340191,0.023368,10.866148,0.524742,1707.486462,0
0.327714,1,0.245279,0.040213,1,0.171317,0,0,0,0,0,5113.846611,147.283268,2.16593,3.962805,0,0,0,0,0,0.444568,1775.736032,1
0.358819,1,0.228487,0.035561,1,0.151437,0,0,0,0,0,3570.897955,369.483657,2.399245,4.547387,0,0,0,0,0,0.484469,1455.977717,1
0.375061,0.838531,0.17733,0.013152,0.2,0.046745,0,0,0,0,0,6199.290729,184.514857,2.674128,3.613449,0,0,0,0,0,0.45763,1206.752505,0
0.393949,1,0.246884,0.060679,1,0.202602,-0.02352,0,0,0.109182,0.090926,8866.59762,144.458882,2.49067,3.753912,0.714424,41.436597,15.712488,0,0,0.515149,1077.738997,1
0.420027,0.919255,0.184518,0.012948,0.5,0.064555,-0.159065,0,0,0.207036,0.126547,966.019974,172.724637,2.878744,4.098963,16.048429,962.905742,250.447458,0.010432,10.705667,0.502307,116.727837,1
0.352454,1,0.225078,0.0297,1,0.143091,0,0,0,0,0,2257.587953,291.433104,2.449018,3.98835,0,0,0,0,0,0.489382,260.954015,0
0.387663,1,0.191901,0.028694,1,0.152491,-0.008911,0,0,0.049894,0.003562,2494.070709,121.309426,2.821149,3.753912,1.661665,71.451596,35.702484,0,0,0.537581,86.957317,0
0.403503,1,0.24389,0.035378,1,0.137747,0,0,0,0,0,2509.744884,354.386939,2.531335,4.373623,0,0,0,0,0,0.459746,1307.040314,1
0.510749,1,0.250632,0.113578,1,0.300416,-0.021156,0,0,0.090131,0.047244,32219.650914,140.008475,2.800169,4.547387,2.756204,137.8102,67.762991,0,0,0.539237,1304.587719,0
0.387429,0.838531,0.187745,0.01239,0.166667,0.033202,0,0,0,0,0,856.553735,544.365478,2.655441,4.051457,0,0,0,0,0,0.492382,1975.63669,1
0.332263,0.872031,0.160446,0.008214,0.333333,0.047475,0,0,0,0,0,974.781405,126.315549,2.577868,4.051457,0,0,0,0,0,0.469094,1838.8655,0
0.357623,0.72081,0.160651,0.004293,0.041667,0.010734,0,0,0,0,0,798.796949,201.90501,2.765822,3.917012,0,0,0,0,0,0.513183,902.612757,1
0.371288,1,0.216135,0.032501,1,0.139911,0,0,0,0,0,1926.31707,166.378084,2.559663,3.753912,0,0,0,0,0,0.486485,1288.214357,0
0.450677,1,0.208387,0.039677,1,0.179614,0,0,0,0,0,3863.863243,88.579251,2.857395,3.775594,0,0,0,0,0,0.5218,901.599704,0
0.337516,1,0.166743,0.020801,1,0.128304,0,0,0,0,0,1585.991021,318.806132,2.59192,4.224802,0,0,0,0,0,0.509437,76.391077,0
0.388315,1,0.213369,0.02055,0.5,0.09034,0,0,0,0,0,2921.771216,161.037763,2.683963,3.626176,0,0,0,0,0,0.475266,606.223433,0
0.383472,1,0.232216,0.050116,1,0.215057,-0.00653,0,0,0.042321,0.004499,11090.843687,108.423323,2.581508,4.093967,0.406329,17.065799,17.065799,0,0,0.60222,3873.111888,0
0.379097,0.872031,0.191907,0.006348,0.058824,0.013029,0,0,0,0,0,1151.386081,162.827112,2.713785,4.11038,0,0,0,0,0,0.500331,840.806154,1
0.432336,1,0.289012,0.074175,1,0.188129,0,0,0,0,0,7611.321964,192.857182,2.268908,3.847584,0,0,0,0,0,0.453194,259.414673,0
0.326417,1,0.21426,0.021148,1,0.119376,0,0,0,0,0,738.645504,207.79048,2.388396,3.626176,0,0,0,0,0,0.524173,1725.429902,0
0.265369,1,0.282543,0.038451,1,0.188585,0,0,0,0,0,3290.826777,46.651018,1.666108,3.905662,0,0,0,0,0,0.443515,985.744642,0
0.400826,1,0.248216,0.064972,1,0.220681,0,0,0,0,0,4606.13519,388.168035,2.410982,3.750864,0,0,0,0,0,0.517861,1496.4156,0
0.401972,0.872031,0.205195,0.009771,0.2,0.026558,0,0,0,0,0,842.981105,275.691583,2.813179,4.472194,0,0,0,0,0,0.540049,2389.03238,1
0.3759,0.812552,0.202964,0.011802,0.166667,0.03522,0,0,0,0,0,2195.282686,175.122546,2.613769,4.472194,0,0,0,0,0,0.470032,981.039153,0
0.336367,0.731894,0.168754,0.003613,0.047619,0.009598,0,0,0,0,0,1061.304543,136.510048,2.625193,3.811473,0,0,0,0,0,0.438139,921.439781,0
0.395405,1,0.217271,0.027402,1,0.14381,0,0,0,0,0,1901.785687,123.368774,2.570183,3.636505,0,0,0,0,0,0.463205,120.277765,0
0.35924,1,0.17192,0.019359,1,0.110274,0,0,0,0,0,1148.060975,231.382757,2.659572,3.753912,0,0,0,0,0,0.512603,2926.131983,0
0.438383,0.919255,0.205782,0.01821,0.2,0.046328,0,0,0,0,0,1538.695551,140.569893,2.811398,4.048732,0,0,0,0,0,0.51208,251.028192,0
0.331367,0.744149,0.133642,0.002045,0.043478,0.006324,0,0,0,0,0,286.267457,138.815814,2.669535,3.609902,0,0,0,0,0,0.522115,1239.895629,0
0.361876,1,0.18517,0.02648,1,0.14717,-0.009976,0,0,0.061052,0.011061,1451.73756,127.765896,2.718423,4.032073,0.34096,16.025121,12.645004,0,0,0.489701,427.949711,1
0.329439,1,0.228972,0.023871,1,0.134833,0,0,0,0,0,1160.156759,123.705411,2.249189,3.551506,0,0,0,0,0,0.480979,903.345432,0
0.434715,1,0.306989,0.141672,1,0.333125,-0.004038,0,0,0.017827,0.000375,92489.607667,88.349808,2.208745,3.523326,0,0,0,0,0,0.574567,656.900077,0
0.407612,1,0.234283,0.033663,1,0.131687,0,0,0,0,0,3139.978098,322.384332,2.518628,3.859342,0,0,0,0,0,0.490028,1338.364109,0
0.42067,1,0.20953,0.064436,1,0.227781,0,0,0,0,0,6790.836371,153.215287,2.687987,4.293293,0,0,0,0,0,0.531811,925.411988,0
0.385696,0.872031,0.14521,0.008114,0.166667,0.030272,0,0,0,0,0,1036.209694,269.317529,2.927364,4.051457,0,0,0,0,0,0.480798,1606.577984,1
0.387903,1,0.222894,0.046603,1,0.176872,-0.073149,0,0,0.189157,0.079865,3805.115055,87.740741,2.58061,4.293293,0.178819,6.079839,1.949245,0,0,0.522455,844.150671,0
0.452527,1,0.269443,0.089285,1,0.255753,-0.101759,0,0,0.193236,0.123172,21966.669187,208.592535,2.37037,3.772352,0.506201,44.545649,8.141271,0.002917,11.16616,0.541694,111.409488,0
0.429239,0.919255,0.191879,0.016841,0.2,0.048513,0,0,0,0,0,1329.008779,150.70126,2.84342,4.182246,0,0,0,0,0,0.446919,1359.643453,0
0.395259,0.872031,0.252435,0.025353,0.2,0.058608,0,0,0,0,0,10815.349439,79.313237,2.478539,3.847584,0,0,0,0,0,0.467308,728.292299,1
0.406598,1,0.22671,0.051075,1,0.198887,0,0,0,0,0,5457.507182,515.425285,2.629721,3.728748,0,0,0,0,0,0.484947,1461.510461,0
0.376185,0.919255,0.241227,0.01003,0.166667,0.031225,0,0,0,0,0,1797.66999,148.294187,2.556796,3.967858,0,0,0,0,0,0.487263,174.505024,1
0.44332,1,0.195014,0.040379,1,0.155118,-0.088664,0,0,0.161322,0.056993,3689.896808,148.71933,2.916065,4.373623,2.410527,122.936868,16.48288,0,0,0.561453,91.361296,0
0.469744,1,0.249082,0.066922,1,0.201093,-0.004166,0,0,0.035211,0.006187,5785.181602,240.822049,2.705866,3.967858,0.386292,34.379986,24.028379,0,0,0.506118,2309.625859,0
0.365442,0.6573,0.126822,0.002028,0.022222,0.004513,0,0,0,0,0,489.172195,142.273974,2.90355,3.626176,0,0,0,0,0,0.503141,1097.124628,0
0.394829,0.731894,0.190215,0.003912,0.052632,0.009003,-0.136835,0,0,0.17739,0.056243,1062.760758,108.611115,2.858187,3.861959,13.539292,514.493096,78.526037,0.034947,12.455204,0.54338,583.960958,0
0.370769,0.838531,0.170115,0.018734,0.25,0.060701,0,0,0,0,0,6716.789375,207.756352,2.698134,4.293293,0,0,0,0,0,0.533701,779.462545,1
0.350512,1,0.218703,0.02055,1,0.107666,-0.036918,0,0,0.099691,0.026809,1182.457943,223.396199,2.42822,3.642816,0.511361,47.04522,27.234738,0.003692,15.454906,0.509859,1395.318964,0
0.442962,1,0.307646,0.163569,1,0.372904,0,0,0,0,0,12062.893234,71.769212,2.315136,3.623052,0,0,0,0,0,0.518759,1945.576438,0
0.432443,1,0.207517,0.042964,1,0.183182,-0.011577,0,0,0.062039,0.009186,2264.95305,156.911451,2.70537,3.613449,0.055413,3.213961,1.69725,0,0,0.503641,624.501681,0
0.390772,1,0.190536,0.015105,0.5,0.076927,-0.015211,0,0,0.068848,0.004687,1224.965013,116.477482,2.773273,3.626176,0.115798,4.863532,2.431766,0,0,0.501508,2541.860189,0
0.273658,1,0.246723,0.022493,1,0.142673,0,0,0,0,0,1382.104993,94.7522,1.933718,3.905662,0,0,0,0,0,0.461628,1287.121611,0
0.384577,0.872031,0.151956,0.008253,0.166667,0.030978,0,0,0,0,0,983.32934,252.812727,2.905893,4.066224,0,0,0,0,0,0.475534,1278.734911,0
0.369453,1,0.215776,0.020987,0.5,0.08209,0,0,0,0,0,1416.744918,416.968485,2.589866,4.19046,0,0,0,0,0,0.491923,475.349471,0
0.39224,1,0.221414,0.046054,1,0.190488,-0.027106,0,0,0.082211,0.008061,6586.299719,141.763069,2.57751,3.623052,0.154258,8.484189,3.326979,0,0,0.480111,1626.33883,0
